"PC3"	"DU145"	"LNCaP"	"22Rv"	"WPMY1"	"VCaP"	"MDAPCa2b"	"HPV7"	"HPV10"	"RWPE1"	"RWPE2"	"NB11"	"W99"	"PWR1E"	"DUCaP"	"NB26"
"267"	5.63170755250916	7.91468828437707	6.5249301467913	7.38290939421883	5.77352725590537	5.35497339558367	7.60887476878992	7.04660610552192	6.2691811901356	5.12201876547197	6.0326739286499	5.97337665035258	5.56768722474621	7.31932829676608	5.78290854299468	6.32216782654633
"7408"	7.39752346968718	7.20509291366987	6.64176576114895	6.31724366075003	7.01349741477356	6.01922452123192	6.53255121361894	7.31882894501707	7.44917600730101	7.22557607979925	7.41245036620123	7.37162438454523	7.31787341116794	7.28042681745649	6.31925949202974	8.35551766549783
"10123"	6.97624853390374	5.94741399968978	5.22454508318974	4.94190667570394	5.44242401240505	5.43981041642941	5.07134552367741	6.26693477814275	6.71810566725469	7.9737675267757	5.91146184022646	6.84490232703395	6.44892922171106	6.38983431036398	5.27391849671371	7.17341188944316
"27258"	11.5950307246977	10.5808647940667	11.272233748041	11.4278346504013	11.3418845397876	11.5209073903255	10.743005507019	9.81625572815362	10.1521614913508	10.5873317212647	10.6662613905918	11.3008991659153	11.2165494901451	10.8346688017009	11.3503628976545	10.8439682319556
"2931"	6.37453431473903	6.76281288472425	6.81684676750121	6.92647288523191	6.74330214806392	7.13614462556182	6.78824409926681	6.77553289083614	6.61763371079953	6.74955742187325	6.95236679094215	6.47734392536831	6.80716433398708	6.76092880976882	7.26318826559913	6.61695828671385
"26286"	8.14210510066163	7.56341065290898	9.75796219036971	8.54241360974967	8.24140488041163	9.44469328723478	10.0468981988841	8.69594454567321	7.889836278828	8.89216018952279	9.22448879996084	8.00329879378667	9.14669256315821	8.75308706097934	9.29152146170579	8.43994853348303
"23481"	8.18296677807874	7.94690306629947	8.71723152282095	8.38430013585714	8.63715234871774	8.3451740840657	8.41955373293688	7.51355862020343	7.65749939556034	7.55269245299839	7.82329422709882	7.50130092681711	8.17121516253748	8.20747248778769	8.11071830376044	7.37238217990476
"8450"	9.17640666905336	8.17592894620673	8.80193466431124	7.90070620482722	9.15796892674502	7.437124854444	10.319491768302	7.93538245678719	7.81796651951863	8.96852686084895	7.73217601290254	9.33975767641159	8.24232300569112	8.01345386324256	7.68581961598879	9.77567124877026
"4802"	7.28234226609473	6.65794866229481	7.53767649703904	6.8922273062019	7.58347290097809	7.01133116872613	7.48194709373175	7.25773953809035	7.43816002696022	7.14905863571845	7.15324586209772	7.51439374432616	7.19895718357401	7.77866846446321	7.04800182734037	7.38138452592827
"8209"	9.127115906837	9.60374387625706	10.2084663350794	9.89903202563669	8.73667409972405	10.6259996856378	9.69265465173828	8.28345822717775	8.42397226844242	8.08804023102796	8.44174455792308	8.11790607040843	8.60809752848404	9.58685329985667	9.099087240253	8.15472726466276
"9415"	7.96695611134356	8.32838565830928	8.92790879509693	7.24460457924801	7.73985049424414	7.10572544310679	6.53417887668594	6.80031950119218	6.74063505890705	7.4356068687895	6.67878347988645	7.42910254585097	7.52588079283275	7.82960106101535	8.73645311991422	7.27461020090615
"6535"	7.35811743350085	6.06854910394166	8.19886965439131	7.60227227849217	7.46225144841961	8.28310371060026	8.89417205732334	7.39272652004152	7.02630334274024	6.58678852535261	7.48043268937198	6.20410455494491	6.93101258684602	7.42833011420104	8.44514204792325	6.71103004544083
"22889"	9.48147678976993	9.53981533624848	8.3291297452652	8.79242842398503	8.8013811931283	8.52061575334645	8.04788987335254	9.05202986680175	9.51042988875556	9.07795706056871	9.31907240399674	9.23915274498783	9.08326662015151	9.42000113963078	8.7800207804066	9.3215725568894
"2033"	5.85516612526616	6.15044987289327	5.91112597457651	6.15081058369067	6.01237518089584	6.82363980944514	6.23946276703033	6.21388916028348	5.49719342690123	6.0531873001061	6.35704356870811	5.23928391569041	6.02765841805697	6.84034815719958	7.14311509980023	5.73771257955744
"1674"	4.16729881803406	4.14781141803407	4.45698263314595	4.22194345435074	4.18352371502036	4.28798796094442	4.45566389473412	4.3135685856796	4.17948520062907	4.06356311125694	4.18579044377665	4.12429834360375	4.30396942427508	4.1137910748294	4.28550755453246	4.34381181672577
"3703"	9.62130601000144	9.40193420751945	9.91729686180006	10.102265371697	9.83588535123236	9.22270833803643	9.88009431999359	8.99989458782893	9.33323024768316	9.16069310272524	8.80326747317169	9.8579449262262	9.04108021532707	9.33316376266836	9.43567588759065	9.95931581391447
"1398"	8.53123172981614	9.14734890049271	8.66728082039049	8.57820155483466	8.89828315409983	9.23723274980891	8.73441896894345	8.9767630101961	8.95592032281101	8.69527042700105	8.91283036449113	9.12862880930874	8.92342586239593	9.17049944313717	9.22123101141128	9.27078771074922
"10902"	6.11692900110775	6.4589472408652	6.41406267317866	6.37206521194747	6.69303779493803	6.90253210877394	6.31521448006818	6.27517603488548	6.66292667373754	6.58585928065274	6.50957052478213	6.21072524332537	6.3746335642133	7.08359012924633	6.79317123647066	6.11727714999443
"27020"	11.026291468829	11.3502654954244	9.82357606709748	10.1749589707593	11.1852844148053	11.4406875048589	10.622093539691	11.1679524091726	11.0186903122062	11.503793254801	11.9859802139468	11.0281802023056	12.0145602619011	11.6788344755271	11.0456544461726	11.2420687548206
"10523"	7.02491665563141	6.74169267886117	7.35163120557683	7.29642304395761	7.02746088201197	7.45743871073863	6.95363139057545	6.94818474969716	6.8760908491522	7.25861243498866	6.82696314877014	6.81397941217465	7.17691950339186	7.11073879782632	7.94780879785965	6.86443516150296
"10480"	8.63059796618069	8.05471256552638	8.96346351350016	8.55781417570408	8.59289880194668	8.40053505641859	8.24318407565976	8.34620920555483	8.66799561128549	8.29573182104113	8.11816895047166	8.47815770736053	8.45660820361931	8.38136636386409	8.40767338401757	8.30177812841287
"7388"	12.392345738562	12.3052637560476	12.8870615531002	12.7428188838456	12.0574759059552	12.8070997954967	12.4891301392063	11.9075862787025	12.0639801630871	11.6531029282541	11.5585680623474	11.9006998791464	11.7178477913368	12.0953740258599	12.6535549494796	11.770675847214
"6566"	7.87846230955808	7.49509342179221	7.00740106123607	6.91421144794411	8.23723651237342	6.8673213576252	5.82187553921733	8.16904289412363	8.49868601407372	7.34762634876373	6.77626993244072	8.58466673614859	8.28568850168235	8.46541939168946	6.56122587025541	8.39813539261087
"4837"	8.20800657522859	12.2793906305919	5.49434586973699	4.51510965764846	11.4868043170057	4.83918736418232	5.29442611853159	4.62692464983634	8.16939527858742	10.0097178811049	9.08518629341858	9.32884124803902	10.1807763909418	11.0668093984372	5.06811875864533	9.98943560961852
"143"	9.70878803391517	8.96855311408707	7.97548051886326	8.26480350348483	8.37391895868158	6.67166942532539	7.51654724062685	9.09241189827228	8.77867644225109	9.32130410270479	9.09639474119769	8.9308642797984	9.03663916351721	8.89784273530135	6.64361529996463	8.97811509172168
"5347"	8.60419174856639	7.82853464379192	8.08793400953702	8.30985733973648	9.5627440317767	7.73494381473014	7.50823119257754	7.02765849148895	8.21714070436388	8.03643175888589	7.20279346399802	8.68672845013426	8.50731329175192	9.04893796199935	8.8242273906591	7.73791471616762
"10221"	10.4450102215722	8.70839888749214	7.83220936542064	9.8261234351893	8.09388415827388	11.5497512217975	9.32296479861625	8.664094568084	8.14676321855187	8.37004492915333	9.96008133469567	7.91325511893327	7.54293712931276	8.209483805683	11.0345828772086	9.69496908257685
"7102"	3.55159518693776	6.55639286334477	3.96350580043939	4.1188542911551	3.80489446768511	4.68851906619546	3.5199472224089	3.71993310498983	3.62290560401298	3.62056192605862	3.79562896252056	3.54020543435591	3.73826273832438	3.97540647218055	4.76052898547274	3.61717265295689
"5692"	11.711381767581	12.2307407251045	11.7856671251365	12.1098914215529	12.0221948228945	11.8561492635902	11.6485071749305	11.1557905634882	10.5709927351118	11.3245725785483	11.1582304475384	11.4867322953724	11.5248029530598	11.3526389174987	11.8131981816638	11.2855178107772
"4047"	6.20982792515447	6.27227637898924	6.16106995999522	6.46718984245747	6.62806479976561	6.70207837870208	6.91085793254913	5.84532440650237	5.70759685237404	5.92661887310775	5.79986553371338	6.76567496916457	6.19999057895343	7.25806645565477	6.14316655259325	6.48250574360893
"1019"	10.4701971132856	10.3217798837455	10.9096173880513	11.663675469021	11.3899301702865	11.2853412497299	10.6348132983203	9.63885047230093	10.1902795064349	10.4076366443898	9.6116367410694	10.180606846956	10.3897796705341	10.3746041591369	10.8773186635411	9.38853145390286
"9112"	6.97855987384711	6.98108074236187	6.83006955361017	6.77555408327728	7.51341504512332	7.14002960701211	6.54653656460162	6.18054475758834	6.36206971878459	5.70502535557404	6.21945280806714	6.13611944127114	6.42445004877812	7.76615251736269	7.34817247857029	6.29953423833228
"1874"	7.06590220448356	7.3082515191288	7.26144139258719	7.30974795226965	7.40731819815516	7.07192662363422	7.23082701456448	7.00918376198334	7.16669561626168	6.93382443995833	7.19576864740275	6.92649639555739	7.33173699388422	7.29257517173227	7.22862216764547	7.02683399045272
"50717"	6.50134571516088	7.2921609774389	6.82246318210428	6.75292843538337	6.27328674214724	6.12610126383566	6.80151844645235	6.02693359594024	5.37159158976356	6.21777994739847	6.26896253847628	5.81719387997031	5.73776340483122	6.73887294494781	6.20962443137932	5.89633899658351
"9129"	7.79938889425617	8.00443144882773	7.57853906056058	7.81380665224118	7.89353944713625	7.754476081718	6.62395193499757	6.83055365037543	6.90444509864343	7.12862636914053	7.02781842068522	7.74463661739435	7.44316600792171	7.67559805924467	8.02096570760022	7.430871887386
"5872"	11.5601047937761	12.3143102946638	11.200121596557	12.2589208475928	11.5341212845433	10.4852477077031	11.413146043547	10.6410337321552	10.321871259457	10.4953221221182	11.0110438189946	10.6075500801394	11.1850220947491	11.2668233067727	10.6243225701222	10.7298688444785
"1785"	5.7381361817235	5.9181769245594	5.7953470148836	5.57722050379879	5.7864081760829	5.30495955484316	6.01984088430312	5.85468473748093	5.71487702266908	5.75906025535451	6.01890676127249	5.74482470765771	5.30584882462691	6.03899917462037	5.8482717373502	5.97312582056738
"26037"	7.57200272032372	6.80185592539801	5.08628501004445	6.19077013122201	5.25937496668911	5.76336989022637	6.88127955730943	6.44858915771154	6.26059892535919	6.35173667464334	6.6994073503116	5.62710341259302	6.77025139033901	6.42262700221956	6.13146189786474	5.66621030820679
"10421"	7.57346729647539	7.96724460524468	7.70891810027674	7.6121962068221	8.13832262502111	6.98693455062538	7.49346170927769	8.00289875797597	7.99086826798927	8.08757360103016	7.92752610753724	8.17422229959227	7.90292266626438	8.00953100045465	7.28596859472215	8.10241531244149
"10443"	6.8530665542088	7.28716289874822	6.51805726078591	7.06334199471504	6.15598902950394	6.25812561814346	6.925754878274	6.92241517930156	6.82621440829547	7.13702420613045	6.8292912814625	6.43626910118289	6.18085574935925	6.9685381293661	6.62736402696877	6.80210363948803
"6812"	8.32708348092622	9.03436620007241	7.62384614842034	7.00067253741416	9.5183269971716	9.04236789147448	6.49759609249172	7.97593540620633	7.83889367022048	7.86826000371503	6.68650461780656	8.3397921423764	7.52394004433462	8.37237689595995	8.85553170425796	8.53512877551176
"6944"	8.86983711654019	9.58767012697508	8.68822837291812	9.29531056840966	8.82691565839089	8.95936376335738	8.8180126026435	8.52437464905848	8.02361598340829	8.38486699553349	8.58515773848968	8.45703619071215	8.12484064348693	8.95936376335738	8.33373913334619	8.48852046924397
"23564"	8.49485865301334	7.66563763558739	7.56451115739317	8.49526183017399	7.62782156738896	7.65760173657463	6.62759086967688	7.53584929409469	8.08375467485197	7.83334563683825	7.30439689811589	7.9578124300699	7.70283618004196	6.73887812118456	7.54507662128679	7.99413859056257
"51706"	8.95727706213523	8.80778986666554	9.43394011717533	9.17191490109061	8.26346876659052	8.40860048507994	9.29515481732146	10.9754978368676	10.5296438833972	9.033886336996	9.60821141609652	8.57510518227842	8.63361292034673	9.0642746443686	8.11983692702412	8.99325321575165
"10452"	8.05503484327086	8.02073766961974	8.48121700609704	9.01477970703513	8.5169975792086	9.04297947863376	8.39375754208718	7.7216957737864	8.14477020937788	8.06599426287571	7.9158600257232	8.3501342601894	8.61326575727979	8.03668531560111	8.7380152297101	7.95161410777063
"648"	10.2973544237622	10.7494245804588	8.87610596003784	8.93982877444035	9.42569036731688	8.93816928695215	8.86112963121436	7.90668623105306	7.682163796971	7.60195676690159	7.74026690650349	8.98843087305355	8.49079053205324	8.41493698574793	9.26810682141203	8.96100579372959
"51567"	9.92133594115295	10.0052188917695	9.29276518964094	9.81507269787348	9.49188700184637	11.4609841879149	10.1523893255656	9.25650503092231	9.58603487464221	9.40147346913659	9.03575656641442	9.63786167041344	9.30701865851203	9.38328855119084	10.8122842794105	9.63634942703755
"3918"	6.45310928567114	5.59141721581775	4.10238889467525	4.00627112621996	4.27827763309272	4.69111220821139	5.27565525215265	8.82350470957029	9.56688493099487	8.82643872619153	8.089912479758	9.4402147193048	8.00296408031596	6.47977343188791	4.44431241426983	9.68950104055502
"8883"	10.4905628037708	10.8327260936833	11.182577485284	11.3132071844824	10.7013853735857	10.8431786226039	10.9606556952843	10.4345980895386	10.644111774979	10.2287262204526	10.1420847414671	10.4370839479638	10.7208354048552	10.6770933387264	10.5587926004536	10.0238054421879
"2633"	5.20883310205521	5.17787377061387	5.00047211158918	4.2776269601094	8.37486583997742	4.30271726740071	4.46390000282693	9.74418083876581	9.42112559994905	10.6030398058993	10.0257090507339	8.40506194153966	9.33744547712418	6.03181767911687	4.52763864140856	9.75899747061643
"23219"	9.63712898222096	8.98359229945365	10.4202002217378	9.19780175362714	8.8571494890473	9.5359512294203	9.84868446885456	8.89706336786242	8.93716484324428	8.81995979484753	7.68326651738087	8.73191955739667	7.26487209624483	8.71202589514123	8.72548267517491	8.94608687174442
"5159"	4.9611580929823	4.73168155759684	5.22164876372865	5.10631310526929	6.65414231522437	5.02058363214479	4.71376695646992	4.88898280582683	4.97151926148947	4.90691604854102	5.00913343769562	4.74372628818594	5.06127047616082	4.9963896410173	5.14388429498271	4.81555236265347
"72"	6.44481573651509	5.21509840749621	5.43662371124474	5.33283811680362	5.51962740046684	5.08442424058761	5.35917358331634	5.51988072327348	5.46001843326241	5.85951883213523	5.61644470353227	5.21479270732136	7.99919683280615	5.25707235117813	7.7543532127823	5.48856307875594
"2539"	9.10798862898962	10.9153428151352	7.56220201901824	6.41060938263223	8.68535776959112	5.98186878714396	9.40958313493621	7.25427298670866	7.34358567074596	7.85486525671392	7.5217857010414	8.33230051694569	7.80641932373917	8.01274237524508	5.28869362554136	8.88744228700189
"7979"	11.1283136135222	10.952309556498	10.7239490494913	11.0212081641952	11.0136722788753	10.6469784348589	10.9800356743798	10.5167598284243	10.3730183305488	10.5986374288695	10.4154300603257	11.3054008310885	10.6395918508402	10.3289589857054	10.828421935092	10.316331104893
"10558"	9.0189744597529	9.68204029715047	8.96301250485839	9.19718985978996	9.91420259865487	8.73296681575979	9.48780685539614	9.61146091726606	9.82304442590532	10.6966070474466	9.82569151448981	9.83937869005313	9.76014476017448	9.96293409664958	8.00399127182838	10.1487829469589
"9556"	11.276270359638	11.0332462873484	11.5480593178137	11.7019788615834	11.2310682510754	11.3760617108307	11.064001870567	10.3976645019426	10.3569315924035	9.92648518586143	10.6025267475904	10.7182108609539	11.0791343405747	10.7433482475227	11.0343339898195	10.4453269528003
"2580"	7.32742213108277	7.86197130146477	7.90598585920149	7.83188401620754	7.62269611716092	7.45061699177676	7.76351804043235	7.97398746967022	7.655174501546	7.54885658472377	7.86387927467533	7.66860368918402	7.40908253425603	7.12963394300425	7.75645802598929	7.93055268675858
